review_id,source_name,source_event_id,source_url,owner_username,caption,description_short,description_long,validation_status,validation_reasons,confidence_score,start_datetime,venue_name_raw,route,_raw_caption_ai_text,raw_model_text,created_at,thumbnail_url,stored_image_url,image_status ,image_storage_path,image_error
rev_1771793478079_cazwdh52,instagram,3836144020951200557,https://www.instagram.com/p/DU8uKmMCPMt/,teatrodatrindade,"Daniel Gorjão, encenador, fala-nos sobre aquilo que distingue “Brokeback Mountain” no palco: o teatro acontece no aqui e no agora, sem filtros, sem edição, sem pós-produção. 
Apenas atores, público e verdade em cena.

Uma adaptação que nos coloca frente a frente com temas como a sexualidade, o desejo e o medo, sobretudo o medo do olhar da sociedade.

Todas as sessões no Teatro da Trindade INATEL encontram-se esgotadas, mas o espetáculo seguirá em digressão por outras salas.
Fique atento às novas datas e garanta o seu lugar.

Até 5 abril
4.ª feira a dom. 19:00
____________________

De Ashley Robinson, a partir do conto de Annie Proulx
Tradução Ana Sampaio
Música Dan Gillespie Sells
Encenação e direção plástica Daniel Gorjão
Assistente de encenação Maria Jorge
Com Carla Galvão, Duarte Melo, Joana Ribeiro, João Candeias e Rui Pedro Silva
Desenho de luz e direção técnica Sara Garrinhas
Direção musical Miguel Lucas Mendes
Vídeo de cena Rafael Bernal
Execução de cenografia FPSolutions
Fotografia de cartaz Pedro Macedo – Framed Photos
Produção executiva Teatro do Vão
Coprodução Teatro da Trindade INATEL, Teatro do Vão, Cine-Teatro São Pedro de Alcanena e Cine-teatro Paraíso
Apoio | Fundação GDA, HAVAS, Verdade Productions, Levis, Portuguese Shoes, TMG Textiles, Petratex, HURRICANE, PC Footwear, JJ Heitor, bica do sapato, Quinda de Adorigo, CPBC - Companhia Portuguesa de Bailado Contemporâneo
Mecenas Entre gestos de generosidade e crença neste projeto, várias pessoas contribuíram com donativos que ajudaram a dar vida a este espetáculo
Agradecimentos Rita Dinis, Showpress, Teatro Praga, Raquel Gomes da Costa, APICCAPS, Violeta Mandillo, André Conceição, Maria Carvalho, José Manuel Gonçalves","Espetáculo teatral 'Brokeback Mountain' aborda sexualidade, desejo e medo da sociedade.","Daniel Gorjão, encenador, fala-nos sobre aquilo que distingue “Brokeback Mountain” no palco: o teatro acontece no aqui e no agora, sem filtros, sem edição, sem pós-produção. Apenas atores, público e verdade em cena. Uma adaptação que aborda sexualidade, desejo e o medo do olhar da sociedade. Todas as sessões no Teatro da Trindade INATEL estão esgotadas, mas haverá digressão por outras salas.",fail,missing_or_invalid_start_datetime,0.95,,Teatro da Trindade INATEL,needs_review,,,2026-02-22T20:51:18.080Z,,https://eeuushrvobugaehmwnyb.supabase.co/storage/v1/object/public/event-images/inbox/scontent-ord5-2_cdninstagram_com_v_t51_2885-15_632677912_18395755963181378_22767_1771793479623_4kvfyd.jpg,stored,inbox/scontent-ord5-2_cdninstagram_com_v_t51_2885-15_632677912_18395755963181378_22767_1771793479623_4kvfyd.jpg,
rev_1771793491943_07k5e4e3,instagram,3835908053166548125,https://www.instagram.com/p/DU74g0EDWSd/,companhiadaesquina,"ESTREAMOS HOJE! 🎭

A PÉROLA 
a partir de John Steinbeck 

📍 @teatrodacomuna 
🗓 19 fev. a 7 março
🕘 5ª a sáb. às 21h 

🎬 @nuno_gb

🎟
https://www.bol.pt/Comprar/Bilhetes/170668-a_perola_a_partir_de_john_steinbeck-teatro_da_comuna/

#teatro #apérola #companhiadaesquina #johnsteinbeck #teatrodacomuna",Peça baseada em John Steinbeck no Teatro da Comuna,"Espetáculo teatral baseado na obra de John Steinbeck, apresentado no Teatro da Comuna de 19 de fevereiro a 7 de março, sempre de quinta a sábado às 21h.",fail,missing_or_invalid_start_datetime,0.95,,Teatro da Comuna,needs_review,,,2026-02-22T20:51:31.943Z,,https://eeuushrvobugaehmwnyb.supabase.co/storage/v1/object/public/event-images/inbox/scontent-jnb2-1_cdninstagram_com_v_t51_2885-15_639504188_18339624607210170_88039_1771793493990_chp5ju.jpg,stored,inbox/scontent-jnb2-1_cdninstagram_com_v_t51_2885-15_639504188_18339624607210170_88039_1771793493990_chp5ju.jpg,
rev_1771793499926_dgl28lk9,instagram,3834059377062371326,https://www.instagram.com/p/DU1ULCRjt_-/,teatrodatrindade,"Um palco.
Um elenco.
“A Gaivota”, uma história que continua a ganhar vida todas as semanas no Teatro da Trindade INATEL.

Já tem o seu biilhete?

Até 5 de abril
Qua a Sáb 21:00
Dom 16:30
____________________

De Anton Tchékhov
Versão e encenação Diogo Infante
Apoio à dramaturgia Margarida Tavares
Com Alexandra Lencastre, André Leitão, António Melo, Flávio Gil, Guilherme Filipe, Ivo Canelas, Margarida Bakker, Pedro Laginha, Rita Rocha Silva e Rita Salema
Cenografia Catarina Amaro
Figurinos Filipe Faísca
Desenho de luz Nuno Meira
Música original Artur Guimarães
Sonoplastia Rui Santos
Vídeo João Alves
Assistência de encenação Flávio Gil
Fotografia cartaz e spot TV Pedro Macedo – Framed Photos
Produção Teatro da Trindade INATEL",Peça de teatro 'A Gaivota' no Teatro da Trindade INATEL,"Peça de teatro 'A Gaivota', de Anton Tchékhov, versão e encenação Diogo Infante, com elenco incluindo Alexandra Lencastre, André Leitão, António Melo, entre outros, apresentando-se no Teatro da Trindade INATEL até 5 de abril.",fail,missing_or_invalid_start_datetime,0.95,,Teatro da Trindade INATEL,needs_review,,,2026-02-22T20:51:39.926Z,,https://eeuushrvobugaehmwnyb.supabase.co/storage/v1/object/public/event-images/inbox/scontent-hou1-1_cdninstagram_com_v_t51_2885-15_637743444_18395439373181378_64923_1771793501607_afr1a3.jpg,stored,inbox/scontent-hou1-1_cdninstagram_com_v_t51_2885-15_637743444_18395439373181378_64923_1771793501607_afr1a3.jpg,
rev_1771793506303_gafeuq1o,instagram,3835432080176332522,https://www.instagram.com/p/DU6MSfrDD7q/,collect_caisdosodre,"Come for a drink.
Leave with a record.

Record Store
Monday to Friday, 5pm-9pm 🎚️🎧",Come for a drink. Leave with a record.,"Join the Record Store event, Monday to Friday from 5pm to 9pm. Enjoy a drink and take home a record.",fail,missing_or_invalid_start_datetime,0.9,,Record Store,needs_review,,,2026-02-22T20:51:46.303Z,,https://eeuushrvobugaehmwnyb.supabase.co/storage/v1/object/public/event-images/inbox/instagram_fjan1-1_fna_fbcdn_net_v_t51_2885-15_638342177_18209770345321256_703509_1771793508629_kxyrv9.jpg,stored,inbox/instagram_fjan1-1_fna_fbcdn_net_v_t51_2885-15_638342177_18209770345321256_703509_1771793508629_kxyrv9.jpg,
rev_1771793533332_741cwr3s,instagram,3838182309485644340,https://www.instagram.com/p/DVD9nmUFIo0/,luxfragil,"Hoje no Lux das 17h às 00h
Disco: @djvibeofficial & @ruimvargas

Bilhetes à porta.",Party at Lux with DJs playing from 17h to 00h.,Come to Lux tonight from 17:00 to 00:00 for a disco event featuring performances by @djvibeofficial and @ruimvargas. Tickets available at the door.,fail,missing_or_invalid_start_datetime,0.95,,Lux,needs_review,,,2026-02-22T20:52:13.333Z,,https://eeuushrvobugaehmwnyb.supabase.co/storage/v1/object/public/event-images/inbox/scontent-bos5-1_cdninstagram_com_v_t39_30808-6_637726209_1337131314887971_130719_1771793534891_gwy8lb.jpg,stored,inbox/scontent-bos5-1_cdninstagram_com_v_t39_30808-6_637726209_1337131314887971_130719_1771793534891_gwy8lb.jpg,
rev_1771793555990_c2hj3zlg,instagram,3833788996689855473,https://www.instagram.com/p/DU0Wse7gAPx/,luxfragil,Este fim de semana no Lux.,Evento no Lux durante o fim de semana.,"Venha aproveitar o fim de semana no Lux, com programação especial na casa noturna.",fail,missing_or_invalid_start_datetime,0.7,,Lux,needs_review,,,2026-02-22T20:52:35.990Z,,https://eeuushrvobugaehmwnyb.supabase.co/storage/v1/object/public/event-images/inbox/scontent-atl3-2_cdninstagram_com_v_t51_2885-15_636762543_18559920925012489_42172_1771793557458_rnq909.jpg,stored,inbox/scontent-atl3-2_cdninstagram_com_v_t51_2885-15_636762543_18559920925012489_42172_1771793557458_rnq909.jpg,
rev_1771793578534_c3clobah,instagram,3823659458208005684,https://www.instagram.com/p/DUQXgTEjP40/,collect_caisdosodre,"🔻 FEV 26 ‣ COLLECT RADIO:

𝗠𝗢𝗡 02/02 “Por outro lado” by @nunobernardino73 
𝗧𝗨𝗘 03/02 @____arrlomp____ 
𝗪𝗘𝗗 04/02 @astoe__ 
𝗧𝗛𝗨 05/02 Listening party @brunopernadas 
𝗙𝗥𝗜 06/02 @antilopethewild @dachick__ 

𝗠𝗢𝗡 09/02 “Discovery” by @ruima1a 
𝗧𝗨𝗘 10/02 @ernesto.among.others 
𝗪𝗘𝗗 11/02 @djm.dusa 
𝗧𝗛𝗨 12/02 @jokderoo 
𝗙𝗥𝗜 13/02 @obeah_hi_fi 

𝗠𝗢𝗡 16/02 “Memória Futura” by @gearmusic @gsaid.sideb 
𝗧𝗨𝗘 17/02  @datahuntertm 
𝗪𝗘𝗗 18/02 @guilhermesalbany 
𝗧𝗛𝗨 19/02 @soundillabeatz 
𝗙𝗥𝗜 20/02 Hang>Out Showcase @notfromcuba @miguelnerymusic 

𝗠𝗢𝗡 23/02 @the.educator22 
𝗧𝗨𝗘 24/02 @solidfunk.assemblemusic 
𝗪𝗘𝗗 25/02 “Gamut” by @0therthanme 
𝗧𝗛𝗨 26/02 “Contratempos” by @thefrqnc @lara_muziks @banditst4r 
𝗙𝗥𝗜 27/02 “Audio Trip” by @bernardovaz__ 

Our kitchen is 𝗢𝗣𝗘𝗡 until 1 am 𝗲𝘃𝗲𝗿𝘆 𝗱𝗮𝘆.

Collect Moments ♾️ Embrace Diversity

#collectradio #caisdosodre #lisboa #collectpt",Weekly music events featuring various artists and listening parties throughout February at Collect Radio.,"Collect Radio presents a series of weekly music events throughout February 2024, featuring performances and listening parties by artists such as @nunobernardino73, @brunopernadas, @antilopethewild, @ruima1a, @gearmusic, and many others. Events include live shows, listening parties, and showcases at Cais do Sodré, Lisboa. The kitchen remains open until 1 am every day. Embrace diversity and collect moments with Collect Radio.",fail,missing_or_invalid_start_datetime,0.95,,Collect Radio,needs_review,,,2026-02-22T20:52:58.534Z,,https://eeuushrvobugaehmwnyb.supabase.co/storage/v1/object/public/event-images/inbox/scontent-atl3-3_cdninstagram_com_v_t51_2885-15_627413920_18208321216321256_47838_1771793580314_5durnu.jpg,stored,inbox/scontent-atl3-3_cdninstagram_com_v_t51_2885-15_627413920_18208321216321256_47838_1771793580314_5durnu.jpg,
rev_1771793587021_wkm5jmzy,instagram,3836751839253791726,https://www.instagram.com/p/DU-4XhGDIPu/,humanafterallcollective,"𝗛𝗔 𝗖𝟮𝟳: 𝗜𝗴𝗻𝗼𝗿𝗮𝗻𝗰𝗲 𝗶𝘀 𝗕𝗹𝗶𝘀𝘀 - 𝗩𝗲𝗿𝗻𝗶𝘀𝘀𝗮𝗴𝗲

PT
Ainda a viver o rescaldo da vernissage...
O ambiente estava incrível: uma mistura de curiosidade, algum nervosismo e aquela sensação boa de não saber bem o que esperar. Demos tudo de nós e foi espetacular ver a vossa reação. Um enorme obrigado a todos os que apareceram!

Para quem não conseguiu ir, a exposição continua patente na Casa do Comum do Bairro Alto, até dia 28 de fevereiro. Aproveitem estes dias e deem um salto para verem o que andámos a criar. Vemo-nos na finissage, que contará com vários DJ sets das 17h às 02h!

EN
Still buzzing from the vernissage...
The vibe was incredible: a mix of curiosity, some nerves, and that sweet feeling of not quite knowing what to expect. We poured our hearts into this, and it was amazing to see your reactions. A huge thank you to everyone who showed up!

For those who couldn’t make it, the exhibition is still on view at Casa do Comum do Bairro Alto until February 28th. Make sure to drop by and check out what we’ve been creating. See you at the finissage, featuring DJ sets from 5 PM to 2 AM!

█ █ █ █

#humanafterall #ignoranceisbliss #casadocomum",Exhibition at Casa do Comum with DJ sets at the finissage.,The exhibition 'Ignorance is Bliss' is currently on view at Casa do Comum in Bairro Alto until February 28th. The vernissage had an incredible atmosphere filled with curiosity and excitement. A finissage event will take place featuring multiple DJ sets from 5 PM to 2 AM.,fail,missing_or_invalid_start_datetime,0.95,,Casa do Comum,needs_review,,,2026-02-22T20:53:07.021Z,,https://eeuushrvobugaehmwnyb.supabase.co/storage/v1/object/public/event-images/inbox/scontent-lga3-1_cdninstagram_com_v_t51_2885-15_639917559_18350218030227896_48367_1771793588444_pg54g2.jpg,stored,inbox/scontent-lga3-1_cdninstagram_com_v_t51_2885-15_639917559_18350218030227896_48367_1771793588444_pg54g2.jpg,
rev_1771793605732_074v30do,instagram,3820834109903653604,https://www.instagram.com/p/DUGVGEagMrk/,luxfragil,Fevereiro no Lux.,,,review,missing_or_invalid_start_datetime,0.8,,Lux Frágil,needs_review,"{
  ""eventDetected"": true,
  ""confidence_score"": 0.8,
  ""title"": """",
  ""description_short"": """",
  ""description_long"": """",
  ""start_datetime"": null,
  ""end_datetime"": null,
  ""venue_name"": ""Lux Frágil"",
  ""venue_address"": """",
  ""category"": ""club"",
  ""tags"": [],
  ""price_min"": null,
  ""price_max"": null,
  ""currency"": """",
  ""is_free"": false,
  ""ticket_url"": null,
  ""timezone"": ""Europe/Lisbon"",
  ""notes"": [
    ""Saw: 'FEVEREIRO 2026'"",
    ""Saw: 'LUX FRÁGIL'"",
    ""Saw logos of Bombay Sapphire, Patrón, Grey Goose""
  ]
}",,2026-02-22T20:53:25.732Z,,https://eeuushrvobugaehmwnyb.supabase.co/storage/v1/object/public/event-images/inbox/scontent-dfw5-1_cdninstagram_com_v_t39_30808-6_623365300_1318494943418275_649103_1771793607079_gl9865.jpg,stored,inbox/scontent-dfw5-1_cdninstagram_com_v_t39_30808-6_623365300_1318494943418275_649103_1771793607079_gl9865.jpg,
rev_1771793657053_jr07nj9r,instagram,3823848026179908128,https://www.instagram.com/p/DURCYUriDIg/,doiscorvos.marvila,"Fevereiro pode ser curto, mas na Dois Corvos vem carregado de motivos para sair de casa.

Este mês traz mais noites para brindar, mais desculpas para ficar até tarde e mais encontros entre boa cerveja, cultura e criatividade.

Entre copos, risos e pistas cheias, fevereiro promete aquecer o inverno e transformar cada semana numa surpresa.

Fica atento à programação e vem viver fevereiro connosco. 🍻","Noites para brindar, boa cerveja, cultura e criatividade durante fevereiro na Dois Corvos.","Fevereiro traz mais noites para celebrar, motivos para ficar até tarde e encontros entre boa cerveja, cultura e criatividade na Dois Corvos. O mês promete aquecer o inverno com programação cheia de surpresas, entre copos, risos e pistas cheias.",fail,missing_or_invalid_start_datetime,0.8,,Dois Corvos,needs_review,,,2026-02-22T20:54:17.053Z,,https://eeuushrvobugaehmwnyb.supabase.co/storage/v1/object/public/event-images/inbox/scontent-lax7-1_cdninstagram_com_v_t51_2885-15_625362701_18035471993759519_55193_1771793659286_jvlby4.jpg,stored,inbox/scontent-lax7-1_cdninstagram_com_v_t51_2885-15_625362701_18035471993759519_55193_1771793659286_jvlby4.jpg,
rev_1771793669713_16iib0ml,instagram,3834777538594237256,https://www.instagram.com/p/DU33dqUjmtI/,lustinrio.oficial,Lust in Rio Calling 📞,Week-long event with multiple performances.,"Enjoy a series of performances including 'Quarto Escuro & Silent', 'Baile da Pegadinha', and 'Pagodinho in Rio'.",review,missing_or_invalid_start_datetime,0.9,,Lust in Rio,needs_review,"{
  ""eventDetected"": true,
  ""confidence_score"": 0.9,
  ""title"": ""This week at Lust in Rio"",
  ""description_short"": ""Week-long event with multiple performances."",
  ""description_long"": ""Enjoy a series of performances including 'Quarto Escuro & Silent', 'Baile da Pegadinha', and 'Pagodinho in Rio'."",
  ""start_datetime"": null,
  ""end_datetime"": null,
  ""venue_name"": ""Lust in Rio"",
  ""venue_address"": """",
  ""category"": ""club"",
  ""tags"": [""music"", ""club"", ""live performance"", ""DJ""],
  ""price_min"": null,
  ""price_max"": null,
  ""currency"": """",
  ""is_free"": false,
  ""ticket_url"": null,
  ""timezone"": ""Europe/Lisbon"",
  ""notes"": [
    ""Saw: 'Lust in Rio'"",
    ""Saw: 'this week'"",
    ""Saw: 'February 18th - 22th'"",
    ""Saw: 'Pagodinho in Rio 18h - 24h'""
  ]
}",,2026-02-22T20:54:29.713Z,,https://eeuushrvobugaehmwnyb.supabase.co/storage/v1/object/public/event-images/inbox/scontent-atl3-3_cdninstagram_com_v_t51_2885-15_632149061_18407540869193421_36422_1771793671592_mlci88.jpg,stored,inbox/scontent-atl3-3_cdninstagram_com_v_t51_2885-15_632149061_18407540869193421_36422_1771793671592_mlci88.jpg,
rev_1771793684780_hll4kktl,instagram,3835999699128394831,https://www.instagram.com/p/DU8NWcBDaRP/,duplexair,"Don’t miss our next RESIDENCY OPEN STUDIOS!

Together with the project TOTEM by @lucianlupul @universeof.lu and the opening of the exhibition SOMEONE LIKE THIS AND THAT by @jelherme_magma 

It’s going to be a beautiful evening ✨

Studios:
@colincanary 
@joanapereiradcosta 
@kikixsakura 
@lucianlupul @universeof.lu 
@tomtoste 
@ylana_yaari 

#openstudios #artistsinresidency #projectroom",Open studios featuring residency artists and the opening of the exhibition SOMEONE LIKE THIS AND THAT by Jelherme Magma.,"Join us for the next Residency Open Studios event in collaboration with the TOTEM project by Lucian Lupul and Universe of Lu, along with the opening of the exhibition SOMEONE LIKE THIS AND THAT by Jelherme Magma. Enjoy a beautiful evening featuring studio works by artists including Colin Canary, Joana Pereira da Costa, Kikix Sakura, Lucian Lupul, Tom Toste, and Ylana Yaari.",fail,missing_or_invalid_start_datetime|missing_venue_name_raw,0.9,,,needs_review,,,2026-02-22T20:54:44.780Z,,https://eeuushrvobugaehmwnyb.supabase.co/storage/v1/object/public/event-images/inbox/scontent-atl3-3_cdninstagram_com_v_t51_2885-15_639495994_18119955280590491_84381_1771793686372_22ccgr.jpg,stored,inbox/scontent-atl3-3_cdninstagram_com_v_t51_2885-15_639495994_18119955280590491_84381_1771793686372_22ccgr.jpg,
